taxonomy	UCS_0001_BAL	UCS_0002_BAL	UCS_0002_UA	UCS_0004_BAL	UCS_0005_BAL	UCS_0006_BAL	UCS_0007_BAL	UCS_0007_UA	UCS_0009_BAL	UCS_0009_UA	UCS_0010_BAL	UCS_0010_UA	UCS_0013_BAL	UCS_0013_UA	UCS_0014_BAL	UCS_0014_UA	UCS_0015_BAL	UCS_0015_UA	UCS_0016_BAL	UCS_0016_UA	UCS_0017_BAL	UCS_0018_BAL	UCS_0018_UA	UCS_0019_BAL	UCS_0020_BAL	UCS_0021_BAL	UCS_0021_UA	UCS_0022_BAL	UCS_0022_UA	UCS_0023_BAL	UCS_0023_UA	UCS_0025_BAL	UCS_0025_UA	UCS_0028_BAL	UCS_0028_UA	UCS_0029_BAL	UCS_0030_BAL	UCS_0030_UA	UCS_0031_BAL	UCS_0032_BAL	UCS_0032_UA	UCS_0033_BAL	UCS_0034_BAL	UCS_0035_BAL	UCS_0036_BAL	UCS_0037_BAL	UCS_0038_BAL	UCS_0038_UA	UCS_0039_BAL	UCS_0039_UA	UCS_0040_BAL	UCS_0040_BKG	UCS_0041_BAL	UCS_0041_UA	UCS_0042_BAL	UCS_0042_UA	UCS_0043_BAL	UCS_0043_UA	UCS_0044_BAL	UCS_0045_BAL	UCS_0046_BAL	UCS_0046_UA	UCS_0047_BAL	UCS_0048_BAL	UCS_0048_UA	UCS_0049_BAL	UCS_0050_BAL	UCS_0050_UA	UCS_0051_BAL	UCS_0051_UA	UCS_0052_BAL	UCS_0053_BAL	UCS_0053_UA	UCS_0054_BAL	UCS_0054_UA	UCS_0055_BAL	UCS_0055_UA	UCS_0056_BAL	UCS_0057_BAL	UCS_0057_UA	UCS_0058_BAL	UCS_0058_UA	UCS_0059_BAL	UCS_0060_BAL	UCS_0060_UA	UCS_0061_BAL	UCS_0061_UA	UCS_0062_BAL	UCS_0063_BAL	UCS_0063_UA	UCS_0064_BAL	UCS_0065_BAL	UCS_0066_BAL	UCS_0069_BAL	UCS_0069_BKG	UCS_0070_BAL	UCS_0070_BKG	UCS_0071_BAL	UCS_0072_BAL	UCS_0073_BAL	UCS_0073_UA	UCS_0074_BAL	UCS_0074_UA	UCS_0075_BAL	UCS_0076_BAL	UCS_0077_BAL	UCS_0077_UA	UCS_0079_BAL	UCS_0080_BAL	UCS_0081_BAL	UCS_0082_BAL	UCS_0083_BAL	UCS_0083_UA	UCS_0085_BAL	UCS_0085_BKG	UCS_0087_BAL	UCS_0088_BAL	UCS_0088_UA	UCS_0090_BAL	UCS_0093_BAL	UCS_0093_UA	UCS_0094_BAL	UCS_0094_UA	UCS_0095_BAL	UCS_0096_BAL	UCS_0096_UA	UCS_0097_BAL	UCS_0097_UA	UCS_0098_BAL	UCS_0099_BAL	UCS_0099_UA	UCS_0100_BAL	UCS_0101_BAL	UCS_0101_UA	UCS_0103_BAL	UCS_0106_BAL	UCS_0106_UA	UCS_0109_BAL	UCS_0114_BAL	UCS_0115_BAL	UCS_0116_BAL	UCS_0118_BAL	UCS_0123_BAL	UCS_0128_BAL	UCS_0130_BAL	UCS_0130_UA	UCS_0134_UA	UCS_0138_BAL	UCS_0144_BAL	UCS_0147_BAL	UCS_0148_BAL	UCS_0148_UA	UCS_0151_BAL	UCS_0153_BAL	UCS_0153_UA	UCS_0154_BAL	UCS_0154_UA	UCS_0156_BAL	UCS_0158_BAL	UCS_0158_UA	UCS_0159_BAL	UCS_0159_UA	UCS_0160_BAL	UCS_0163_BAL	UCS_0164_BAL	UCS_0164_UA	UCS_0167_UA	UCS_0168_BAL	UCS_0170_BAL	UCS_0170_UA	UCS_0171_BAL	UCS_0172_UA	UCS_0174_BAL	UCS_0174_UA	UCS_0175_BAL	UCS_0175_UA	UCS_0176_BAL	UCS_0177_BAL	UCS_0177_UA	UCS_0180_BAL	UCS_0182_UA	UCS_0185_BAL	UCS_0185_UA	UCS_0190_BAL	UCS_0191_BAL	UCS_0191_UA	UCS_0192_BAL	UCS_0192_UA	UCS_0194_BAL
Ogataea parapolymorpha	0.00015049	0.000230812	8.48E-05	7.89E-05	0.000183125	9.01E-05	0.000197841	6.32E-05	0.000233933	4.52E-05	0.000237124	2.05E-05	0.000186659	4.54E-05	0.000228642	1.45E-05	0.000142427	8.84E-05	0.000133004	2.65E-05	0.00015724	8.45E-05	6.12E-05	0.000214013	0.000164672	0.000275475	0.000101425	0.000122329	0.000162835	0.000183153	2.66E-05	0.000113507	0.000122731	0.000123927	2.61E-05	0.000243763	7.96E-05	2.07E-05	0.000294277	0.00020335	6.90E-05	0.0004501	0.00027163	0.000110391	0.000270193	0.000300711	0.000127053	5.74E-05	0.000142408	2.59E-05	9.19E-05	0	0.000223773	2.88E-05	0.000260197	4.68E-05	0.000198427	5.72E-05	0.000146354	3.62E-05	0.000296412	7.37E-05	0.00031615	1.86E-05	4.55E-05	0.000156062	0.000177171	9.11E-06	0.000229575	0.000103518	0.000315514	5.43E-05	1.15E-05	0.000209538	3.14E-05	0.000257331	7.61E-05	0.000271933	0.000298148	0.000103277	0.000248401	0.000118106	0.000278299	0.000182123	4.32E-05	0.000179767	3.48E-05	0.00018043	0.00011483	3.10E-05	0.000508375	0.000295475	0.000251927	0.000112119	0	0.000193509	0	0.000252272	0.000201459	0.000367753	6.56E-05	0.000227545	0.000120805	0.000130226	0.000189882	0.000125684	4.84E-05	0.00023282	0.000287591	0.000280625	0.000312536	0.000168092	3.10E-05	9.65E-05	0	0.00014252	5.49E-05	1.41E-05	0.000126248	0.000210955	0.000131517	0.000292027	7.05E-05	0.000199339	0.000128733	5.42E-05	0.000220797	0.000143238	0.000219452	0.000147032	0.00012313	0.000213516	0.000315471	3.72E-05	0.000304988	7.50E-05	2.94E-05	0.000148402	0.000145058	0.000315007	0.000167135	0.000147919	0.000153817	0.000171379	2.42E-05	1.54E-05	2.84E-05	0.000169265	0.00033933	0.000284553	2.32E-05	5.69E-05	0.000211787	0.000315792	3.78E-05	0.000177707	2.45E-05	0.000353988	0.000145154	6.80E-05	0.000120184	0.002855665	0.000424012	0.000329438	0.000226951	0.000207063	3.52E-05	0.000225591	0.000260366	1.81E-05	0.00015088	3.94E-05	1.99E-05	1.78E-05	0.000158646	2.57E-05	8.50E-05	0.00021239	2.11E-05	0.000258946	0.000136317	0.000143345	4.91E-05	0.000222183	0.000187685	4.40E-05	0.00031444	0.000104648	0.000116408
Yarrowia lipolytica	0.000666194	0.000861106	0.000198661	0.00028263	0.000572062	0.000295453	0.000706486	0.000102537	0.000909021	0.00012686	0.000808885	8.73E-05	0.000672268	9.51E-05	0.001075315	6.63E-05	0.000619369	6.35E-05	0.000342098	3.10E-05	0.000680085	0.000404831	0.000150446	0.000771527	0.000560026	0.001044856	0.000305602	0.000417744	0.000536345	0.000618141	6.36E-05	0.000350332	0.000341487	0.000450013	3.66E-05	0.001097797	0.000403338	0.00014941	0.001175591	0.00080739	0.000130627	0.00167719	0.000977205	0.000344825	0.001028811	0.001079213	0.000471475	8.44E-05	0.000587796	3.07E-05	0.000301256	0	0.000912117	9.39E-05	0.001094479	0.000288861	0.000695029	0.000119572	0.000581866	0.00012683	0.00115742	0.000242916	0.001324917	7.59E-05	0.000151183	0.000631381	0.000826796	4.72E-05	0.001140875	0.000324626	0.001113469	0.000202348	5.31E-05	0.000771258	0.000146627	0.001110115	3.35E-05	0.001014892	0.001024501	0.000376621	0.000943186	0.000415664	0.001155739	0.000658183	5.67E-05	0.000432096	6.60E-05	0.000811937	0.000370074	0.000115842	0.001013427	0.001100741	0.000904498	0.00046844	0	0.000719269	0	0.001148161	0.000905354	0.001228888	6.00E-05	0.000835036	0.000439623	0.000577498	0.000863386	0.000576977	2.41E-05	0.000846617	0.001033131	0.000994313	0.001272931	0.000822211	6.71E-05	0.000316273	0	0.000414482	0.000187658	3.94E-05	0.000428866	0.000975082	0.000405511	0.001063465	0.000137839	0.000776812	0.000383674	0.000142807	0.000875529	0.000461739	0.000839997	0.000666429	0.000332282	0.000753868	0.001551066	0.000108554	0.00122336	0.000319241	7.92E-05	0.000484392	0.000558878	0.001173179	0.000503652	0.000516328	0.000499747	0.000618067	9.45E-05	4.68E-05	4.18E-05	0.000707093	0.001137831	0.001079627	9.03E-05	0.000144713	0.000905608	0.001185411	3.93E-05	0.000761738	7.46E-05	0.001538544	0.000503995	4.80E-05	0.000536952	0.001698182	0.001547302	0.001243945	0.000692465	0.00075578	3.05E-05	0.000942421	0.001367873	8.58E-05	0.000617018	6.64E-05	8.41E-05	5.48E-05	0.000571894	0.000110479	0.000250433	0.00093609	4.89E-05	0.001339509	0.000617725	0.00054727	8.15E-05	0.000708355	0.000669028	0.000132963	0.00091433	0.000340105	0.000421314
Sugiyamaella lignohabitans	0.000571984	0.000931015	0.00019064	0.000338848	0.000693605	0.000286378	0.000654686	8.21E-05	0.000857446	7.95E-05	0.000767854	6.89E-05	0.000702015	0.000135385	0.000975471	0.000139327	0.000566896	6.28E-05	0.000388495	3.65E-05	0.000683944	0.000444604	0.000159278	0.000760736	0.000542991	0.001085204	0.000320849	0.000395918	0.000516106	0.000666721	6.80E-05	0.000306423	0.000355124	0.000414704	5.49E-05	0.001063221	0.000444755	0.000155912	0.001064858	0.000839445	9.72E-05	0.001576609	0.000993768	0.000330782	0.001030889	0.001050236	0.000500049	6.52E-05	0.000632117	3.47E-05	0.000291463	0	0.00098387	8.32E-05	0.000941665	0.000186629	0.000682158	0.000121523	0.000586205	0.00012668	0.001079788	0.000248112	0.001131483	7.37E-05	0.000169731	0.000648325	0.000735018	4.79E-05	0.001084881	0.000368847	0.001157494	0.000218683	5.82E-05	0.000731908	0.000130621	0.00103531	2.68E-05	0.001028246	0.000850274	0.000390226	0.000984996	0.000420251	0.001208918	0.000540438	4.04E-05	0.000545839	8.08E-05	0.000744495	0.000390898	0.000159662	0.001134706	0.001015776	0.000875242	0.00045513	0	0.000739715	0	0.001101265	0.000787634	0.001187773	7.30E-05	0.00072391	0.000494121	0.000595081	0.000820374	0.000569962	8.76E-05	0.000859551	0.000967186	0.000957936	0.001355949	0.000796277	2.46E-05	0.00030853	0	0.000341417	0.000177874	3.36E-05	0.00046953	0.001024304	0.00042195	0.001062248	0.000113531	0.000698446	0.00033896	0.000132769	0.000945725	0.000451841	0.000851859	0.000588128	0.000294612	0.000761025	0.001477832	0.000104792	0.000984822	0.000287767	8.62E-05	0.000443956	0.000555196	0.001167291	0.00056436	0.000455257	0.000494096	0.000683452	9.92E-05	4.24E-05	5.54E-05	0.000700722	0.001171495	0.001035688	8.68E-05	0.00010949	0.000961864	0.001347275	5.49E-05	0.000740605	6.81E-05	0.001601373	0.000552096	0.000120166	0.000531136	0.00203059	0.001641337	0.001195339	0.000713577	0.000800643	3.93E-05	0.000921337	0.001012251	5.45E-05	0.000597165	7.65E-05	8.52E-05	5.39E-05	0.000605158	0.000101731	0.000272319	0.000807607	3.06E-05	0.001292782	0.000555093	0.000518089	5.84E-05	0.000727709	0.000752018	0.000127072	0.001137337	0.000353956	0.000373451
Komagataella phaffii	0.000233688	0.00030627	9.95E-05	0.000137079	0.000264964	0.000134786	0.00027523	3.77E-05	0.000323269	8.25E-05	0.00032025	4.50E-05	0.000282591	6.43E-05	0.000397377	1.99E-05	0.000235191	6.96E-05	0.000149707	4.08E-05	0.000287469	0.000181109	6.88E-05	0.000231997	0.000248427	0.000368691	0.000131256	0.000149231	0.000185835	0.00026077	5.43E-05	0.000130323	0.000139209	0.000195929	3.76E-05	0.000380339	0.000133172	3.09E-05	0.000339784	0.000346596	4.71E-05	0.000663835	0.000359965	0.000129894	0.000379309	0.000415973	0.000187773	4.50E-05	0.000222331	4.73E-05	0.00012358	0	0.000296742	3.70E-05	0.000429531	5.61E-05	0.000270289	3.90E-05	0.000221701	4.86E-05	0.000398745	0.000103921	0.000443025	2.90E-05	5.14E-05	0.000207785	0.000275333	6.37E-05	0.000355561	0.000125127	0.000399895	9.41E-05	2.06E-05	0.000277417	3.46E-05	0.00048474	1.02E-05	0.000480738	0.000343545	0.000127396	0.000366453	0.000127279	0.000400609	0.000198217	1.16E-05	0.000234678	5.19E-05	0.000292543	0.000136249	4.45E-05	0.000528311	0.000415948	0.000340507	0.0001413	0	0.000292089	0	0.000407516	0.000282771	0.000488814	6.41E-05	0.000255062	0.000201645	0.000191767	0.000326261	0.000216878	1.01E-05	0.000304547	0.000423144	0.000412276	0.00043462	0.000317934	9.66E-06	0.000114656	0	0.00011546	6.27E-05	2.19E-05	0.000175896	0.000390267	0.000128386	0.000384502	3.87E-05	0.000273139	0.00013919	4.43E-05	0.000340767	0.000179921	0.000352161	0.000215763	9.61E-05	0.000304171	0.000627186	4.79E-05	0.000449815	0.000116624	4.73E-05	0.000181334	0.000207646	0.000440126	0.000174629	0.000222473	0.000204042	0.000256725	5.23E-05	2.86E-05	3.21E-05	0.000278469	0.000443014	0.000468675	3.13E-05	4.69E-05	0.000358493	0.000487177	2.64E-05	0.000277607	3.49E-05	0.000554734	0.00019666	1.87E-05	0.000224861	0.002286672	0.000615501	0.000459053	0.000269175	0.000251927	2.82E-05	0.000357361	0.000403884	3.29E-05	0.00027476	4.63E-05	3.55E-05	2.53E-05	0.000226455	4.06E-05	0.000113221	0.000300231	3.83E-05	0.000469218	0.000186668	0.000194539	6.05E-05	0.000263988	0.000273229	5.18E-05	0.000354581	0.000121576	0.000145953
Schizosaccharomyces pombe	0.000885199	0.001322729	0.000514967	0.000520594	0.000995842	0.000421163	0.000967986	0.000395576	0.001179794	0.000271979	0.000998051	0.000386059	0.001181675	0.0003898	0.001430758	0.000716626	0.000852686	0.000361302	0.000639656	0.00025328	0.00097913	0.000534803	0.000479355	0.001061074	0.00099158	0.00165424	0.000684786	0.000548702	0.000811417	0.001069881	0.000232041	0.000764657	0.000730703	0.000620325	0.00034295	0.00145912	0.001150119	0.001170014	0.001425878	0.001242138	0.000368888	0.002318395	0.001482923	0.000589011	0.001466315	0.00165681	0.000792935	0.000383402	0.000956167	0.00030612	0.000447221	0	0.00127818	0.000316011	0.001574948	0.000286313	0.001168035	0.000405531	0.000878124	0.000199282	0.001725543	0.000425103	0.001859459	0.000113229	0.000265619	0.0009114	0.001106119	0.000339447	0.001748408	0.000663322	0.001462002	0.000501128	0.000224374	0.001071301	0.000221799	0.001564934	0.000217416	0.001461639	0.001477244	0.000821268	0.001447367	0.000687422	0.001939232	0.001063935	0.000389117	0.000906682	0.000611117	0.001238489	0.000691359	0.000774016	0.001541738	0.001685351	0.00130758	0.000773567	0	0.001003325	0	0.001717391	0.001207543	0.001747397	0.000398908	0.001172649	0.000777515	0.000811025	0.001230561	0.000903171	0.000542554	0.001246408	0.001546948	0.001623121	0.001720574	0.001233317	0.000414766	0.000682577	0	0.00054257	0.000426245	0.0001943	0.000746141	0.001535285	0.000796147	0.00133359	0.00040279	0.001060603	0.000766988	0.000389404	0.001532814	0.000890872	0.00128409	0.000919602	0.000636452	0.001271556	0.002495601	0.000626539	0.001654433	0.000719417	0.000490169	0.000816212	0.000904955	0.001931255	0.000962336	0.000979913	0.000711951	0.001058559	0.000470367	0.000368703	0.000329727	0.001276771	0.00185554	0.001713593	0.000119839	0.000295793	0.001290575	0.002035988	0.000314511	0.001193037	0.000333183	0.002295557	0.000866667	0.000538983	0.000763751	0.00077015	0.00249449	0.002055839	0.001001752	0.001057746	0.00028071	0.001487422	0.001586326	0.00030948	0.000891777	0.000375281	0.000320757	0.000314287	0.000862958	0.000447702	0.000745827	0.001262542	0.000309897	0.001952802	0.000747902	0.000861605	0.000220877	0.001074531	0.001069934	0.000329672	0.001730536	0.000645585	0.000629903
Ustilago maydis	0.001320152	0.001972997	0.000366039	0.000852511	0.001391261	0.000575444	0.001288152	0.000162498	0.001980138	0.000235341	0.001838907	0.00016491	0.001427083	0.000162678	0.002523046	0.000143257	0.0012631	0.000108576	0.000940925	5.43E-05	0.001583971	0.001184664	0.000323123	0.001522371	0.001168319	0.00201041	0.000676168	0.001051214	0.001388241	0.001712592	0.000133143	0.000644143	0.000771046	0.00119011	6.66E-05	0.002368476	0.000990185	0.000221049	0.002492252	0.001606765	0.000261113	0.003278944	0.002920574	0.000663125	0.002202071	0.002467508	0.000993975	0.000107967	0.001501822	0.000113587	0.000620233	0	0.001581003	0.000177084	0.002725872	0.000357334	0.001563816	0.000233487	0.001340855	0.000311173	0.002380709	0.000487456	0.003088699	0.000148683	0.00034436	0.001356398	0.001910569	9.46E-05	0.002530923	0.000717092	0.002406708	0.000423315	8.61E-05	0.002258684	0.000322409	0.002149913	0.000212881	0.001932665	0.002137342	0.000695728	0.002133544	0.000744755	0.002655365	0.001429875	2.93E-05	0.001256411	8.52E-05	0.001538038	0.000813924	0.000290473	0.002081679	0.002496956	0.001817122	0.001130912	0	0.001569978	0	0.00244995	0.001983041	0.003730065	0.000125148	0.001752624	0.00119443	0.001308849	0.002099192	0.001170907	5.03E-05	0.001938987	0.002407891	0.001957445	0.003540442	0.00193066	7.90E-05	0.000655179	0	0.000918264	0.000369045	0.000106582	0.001072874	0.002253704	0.000787536	0.002501697	0.000202617	0.001820676	0.000845959	0.000218945	0.002437698	0.000914162	0.001599182	0.001365918	0.000577417	0.001607934	0.003269256	0.000178379	0.002623921	0.000618249	0.000125451	0.000740344	0.001401245	0.002589236	0.001145959	0.000953343	0.001141381	0.001387552	0.000258442	6.73E-05	7.51E-05	0.001383244	0.002406277	0.002136238	0.00020537	0.000308948	0.002167503	0.002921476	4.01E-05	0.001759777	9.85E-05	0.003057167	0.000842829	9.69E-05	0.001302641	0.000492905	0.003180091	0.002649908	0.003018979	0.001860115	0.000140428	0.002051399	0.002514752	0.000142412	0.001457973	0.000131266	0.000129744	0.000115501	0.001274927	0.000198383	0.000601039	0.002150123	5.23E-05	0.002346088	0.001628436	0.00094454	0.000100334	0.001762758	0.001562767	0.000245939	0.002843342	0.000857189	0.000866265
Sporisorium graminicola	0.001132346	0.001546883	0.000336627	0.000615317	0.001153847	0.000490405	0.001113402	0.000142095	0.001520562	0.000227584	0.001629492	0.00011695	0.00151781	0.000191597	0.001922987	0.000110027	0.001070074	0.000106725	0.000733068	3.90E-05	0.001147945	0.00086222	0.000276832	0.001549348	0.000981643	0.001986758	0.000620484	0.000717221	0.000919974	0.001325067	0.000127265	0.000533438	0.000582972	0.000952642	6.35E-05	0.002048645	0.000802216	0.000226078	0.001849091	0.001640824	0.000284954	0.002904279	0.002230457	0.000667806	0.0022426	0.002015475	0.000836306	9.48E-05	0.001232991	6.53E-05	0.000563806	0	0.001833963	0.000144211	0.002193088	0.000317205	0.001408292	0.000250068	0.001156631	0.000253958	0.00221133	0.000464723	0.002574956	0.000149168	0.000311114	0.001264545	0.001447691	6.65E-05	0.002746499	0.000661815	0.00222327	0.000401359	0.00010282	0.001500215	0.000232089	0.002295036	0.000291684	0.002103837	0.00212998	0.000641307	0.001671174	0.000704049	0.002481649	0.001108831	0.000120218	0.00104592	0.000157061	0.001491617	0.000680055	0.00023342	0.001576627	0.002387897	0.001693597	0.000908723	0	0.001288112	0	0.002280151	0.001731823	0.00257427	0.000112484	0.001507087	0.000963718	0.00117203	0.001544233	0.001590633	4.95E-05	0.001599165	0.002272338	0.001957445	0.002625625	0.00162137	0.000164016	0.000604849	0	0.000874065	0.00038485	9.18E-05	0.000856786	0.002026341	0.000706121	0.002106244	0.000194605	0.001485909	0.000721192	0.000220082	0.001868477	0.000885631	0.001721511	0.001134495	0.000449789	0.001675925	0.002910596	0.00018878	0.002068467	0.000554457	0.000118779	0.000860816	0.001061795	0.002649588	0.001068013	0.001129815	0.000831865	0.001243704	0.000245976	7.19E-05	6.59E-05	0.001327732	0.001832649	0.002050454	0.000161453	0.000210917	0.002276706	0.002634247	4.37E-05	0.001442787	8.43E-05	0.003296223	0.00085645	8.26E-05	0.001033196	0.000608701	0.003516907	0.002297067	0.001416598	0.001385596	0.000125086	0.001952308	0.00215913	7.33E-05	0.001350769	0.000131019	0.000733894	0.000107755	0.001171935	0.000182862	0.000464248	0.001725343	5.34E-05	0.002202013	0.001079484	0.001176452	0.000103286	0.001566896	0.001340609	0.000198182	0.002096268	0.000606342	0.000670085
Malassezia restricta	0.000594619	0.001614573	0.003466805	0.000353095	0.000584216	0.000257135	0.001477255	0.001434795	0.000827053	0.000141778	0.001111018	0.000133413	0.001037405	0.000160729	0.00118714	0.000112333	0.00055284	0.000160868	0.00035014	0.000129443	0.000440849	0.000366479	0.000150446	0.000524242	0.000518149	0.001785021	0.00069937	0.000338053	0.000596143	0.001285979	0.000115637	0.000545583	0.000302282	0.000416089	0.00027518	0.001096069	0.000614883	0.000269503	0.000782716	0.000727252	0.002030365	0.001191886	0.001270919	0.000429081	0.001315631	0.001714119	0.00042096	0.000140451	0.011277835	0.000401934	0.000273276	0	0.001143187	0.000122687	0.000929275	0.000214018	0.000629602	0.000165997	0.000842226	0.000135793	0.000966869	0.000234148	0.001191801	0.000123647	0.002426971	0.000482453	0.000671971	5.50E-05	0.00136625	0.000804529	0.001192348	0.000200592	7.09E-05	0.000788966	0.000235518	0.001289649	0.000226806	0.001068307	0.001176642	0.000747676	0.000811607	0.000917328	0.00125146	0.000498084	0.000119586	0.000604672	8.88E-05	0.000935436	0.000694334	0.000109117	0.000742626	0.001301106	0.000954071	0.00047356	0	0.000636024	0	0.001182121	0.000746371	0.001306551	0.0002881	0.000700626	0.000394207	0.000595081	0.000710221	0.000619651	8.24E-05	0.000784296	0.001435209	0.000926755	0.001284326	0.000796277	0.000171403	0.000352308	0	0.000396892	0.000187909	0.000126135	0.000474258	0.001228228	0.000458744	0.000916235	0.000123308	0.000899306	0.000414686	0.000121594	0.000975079	0.000715609	0.000860014	0.000508957	0.000231079	0.000832595	0.001748235	8.66E-05	0.001199507	0.000314464	9.86E-05	0.000485642	0.000441801	0.001355706	0.00055087	0.000633315	0.000438848	0.000615313	0.000193918	5.23E-05	7.35E-05	0.000697082	0.000875255	0.000841104	9.63E-05	0.002748919	0.001504567	0.00151866	9.81E-05	0.000801121	6.45E-05	0.001615165	0.00046611	0.000144769	0.000686213	0.00946269	0.002094414	0.001240344	0.00065552	0.000536638	7.62E-05	0.001076299	0.001278967	0.000133515	0.000857631	6.82E-05	0.000126655	7.83E-05	0.000552703	0.000114853	0.000201609	0.000835139	4.83E-05	0.001076669	0.000875622	0.000739762	5.76E-05	0.000756352	0.000638385	0.00011466	0.000963391	0.000354725	0.000309634
Cryptococcus neoformans	0.000620924	0.000841132	0.000181549	0.00034963	0.000639316	0.000319654	0.000652813	9.44E-05	0.000875866	0.000175074	0.030453071	7.55E-05	0.000640291	0.000108416	0.000960495	0.000217491	0.000574392	5.04E-05	0.000446027	4.29E-05	0.000697449	0.000382104	0.000141005	0.000702287	0.00058061	0.000987814	0.000310905	0.000335008	0.000484826	0.000633218	8.71E-05	0.000392371	0.000411376	0.000466628	8.47E-05	0.000999255	0.000361284	7.25E-05	0.000935922	0.000696198	0.000143041	0.001682219	0.001051186	0.000360038	0.000986204	0.000976829	0.00048117	7.74E-05	0.000651734	4.61E-05	0.000286799	0	0.000819689	0.000104098	0.000984343	0.000169112	0.000720771	0.000123668	0.000566875	0.000134448	0.001168006	0.00023772	0.0012334	7.85E-05	0.000168681	0.000686671	0.00070549	5.19E-05	0.001077882	0.000307038	0.000867662	0.000232911	7.07E-05	0.000720103	0.000129478	0.001048775	0.000116791	0.001006394	0.000995054	0.000341989	0.000859566	0.000300425	0.001224871	0.000641241	4.82E-05	0.000582447	0.000141367	0.000689314	0.000304626	0.000105646	0.001179563	0.001112154	0.000830545	0.000438747	0	0.00078718	0	0.001018791	0.000746371	0.001167216	0.000115557	0.000720735	0.00041964	0.000496725	0.000825619	0.000575223	3.09E-05	0.000791351	0.000981841	0.00093022	0.001302232	0.000741527	4.55E-05	0.000305254	0	0.000363968	0.000208481	8.38E-05	0.000425556	0.000894215	0.00032253	0.000955171	0.00011421	0.000733444	0.000359875	9.51E-05	0.001380937	0.000457664	0.000816272	0.000540277	0.000213088	0.000789653	0.001451542	0.000120173	0.001035937	0.000330201	0.00010202	0.000393099	0.000591277	0.001112827	0.000526137	0.000527035	0.000453916	0.000608431	0.000128932	6.21E-05	5.54E-05	0.000750774	0.001100128	0.001081719	8.82E-05	0.000153413	0.000894578	0.001309189	7.18E-05	0.000754053	7.25E-05	0.001475715	0.000487394	4.24E-05	0.00061449	0.000414678	0.001451557	0.001272748	0.000768467	0.00069021	5.79E-05	0.000872846	0.001057974	4.85E-05	0.000678164	8.40E-05	9.95E-05	9.17E-05	0.000573813	8.85E-05	0.000287892	0.000774831	6.17E-05	0.001209063	0.000572286	0.00052884	8.36E-05	0.000730031	0.000726483	0.000152529	0.000983462	0.000311635	0.000343315
Cryptococcus gattii VGI	0.000315662	0.000504901	9.84E-05	0.000188677	0.000410005	0.000153273	0.000362605	3.98E-05	0.000492732	5.51E-05	0.000458794	3.70E-05	0.000356957	5.63E-05	0.000576097	8.90E-05	0.000281105	3.20E-05	0.00022889	2.60E-05	0.00035403	0.000204546	8.22E-05	0.000406445	0.000320826	0.000477211	0.000144514	0.000175118	0.000241953	0.000369656	4.68E-05	0.000173764	0.000197733	0.000236084	2.55E-05	0.016250858	0.00025806	7.43E-05	0.000603723	0.000442762	3.63E-05	0.000887628	0.000587427	0.000189966	0.000525837	0.000571158	0.000254107	4.25E-05	0.000345848	1.77E-05	0.00016695	0	0.000408628	3.78E-05	0.000563072	9.84E-05	0.000363603	6.07E-05	0.00026825	6.96E-05	0.000558714	0.000123731	0.000661418	3.55E-05	7.80E-05	0.000330851	0.000403023	2.41E-05	0.00054314	0.000178896	0.000487945	0.000126292	3.19E-05	0.000437768	5.69E-05	0.000587972	5.57E-05	0.000549935	0.000537403	0.000158317	0.000528775	0.000197225	0.000705497	0.000310879	1.21E-05	0.000298087	3.54E-05	0.000403779	0.000204671	5.86E-05	0.000541602	0.000588414	0.000434777	0.000243691	0	0.000403083	0	0.000616126	0.000481804	0.000760632	2.74E-05	0.000473081	0.000264319	0.000258803	0.000438512	0.000289365	5.21E-05	0.000502091	0.000565108	0.000595895	0.000613677	0.000436079	1.44E-05	0.000170644	0	0.000179503	9.56E-05	3.19E-05	0.000250605	0.000500432	0.000171442	0.00050253	5.35E-05	0.000345419	0.000174168	5.87E-05	0.000473501	0.000252705	0.000475232	0.000319294	0.000111885	0.000421069	0.000766144	3.31E-05	0.000592938	0.000194468	4.54E-05	0.000233025	0.000341659	0.000705085	0.000300542	0.000285527	0.000251129	0.00030628	5.70E-05	2.49E-05	2.86E-05	0.000420433	0.000671926	0.000648613	4.84E-05	5.56E-05	0.000445634	0.000672844	1.89E-05	0.000405363	2.78E-05	0.000760078	0.000236673	5.69E-05	0.000257814	0.000251327	0.000856573	0.000658877	0.000366289	0.000364086	2.07E-05	0.000487023	0.000530892	1.94E-05	0.000320817	4.46E-05	4.46E-05	3.11E-05	0.000314094	5.86E-05	0.000164149	0.000468045	2.46E-05	0.000693118	0.000325442	0.000273379	3.01E-05	0.000403336	0.000339621	5.97E-05	0.000530757	0.000180825	0.000209771
